"ID"	"name"
"GO:0030266"	"quinate 3-dehydrogenase (NAD+) activity"
"GO:0019272"	"L-alanine biosynthetic process from pyruvate"
"GO:0016849"	"phosphorus-oxygen lyase activity"
"GO:0009975"	"cyclase activity"
"GO:0052734"	"shikimate 3-dehydrogenase (NAD+) activity"
"GO:2000895"	"hemicellulose catabolic process"
"GO:0005793"	"endoplasmic reticulum-Golgi intermediate compartment"
"GO:0019215"	"intermediate filament binding"
"GO:0004743"	"pyruvate kinase activity"
"GO:1904797"	"negative regulation of core promoter binding"
"GO:0002697"	"regulation of immune effector process"
"GO:0050807"	"regulation of synapse organization"
"GO:0098984"	"neuron to neuron synapse"
"GO:0007186"	"G protein-coupled receptor signaling pathway"
"GO:0010563"	"negative regulation of phosphorus metabolic process"
"GO:0033673"	"negative regulation of kinase activity"
"GO:0022616"	"DNA strand elongation"
"GO:1901001"	"negative regulation of response to salt stress"
"GO:0047484"	"regulation of response to osmotic stress"
"GO:1901000"	"regulation of response to salt stress"
"GO:0000716"	"transcription-coupled nucleotide-excision repair, DNA damage recognition"
"GO:0004422"	"hypoxanthine phosphoribosyltransferase activity"
"GO:0009415"	"response to water"
"GO:0043254"	"regulation of protein complex assembly"
"GO:0016987"	"sigma factor activity"
"GO:0001123"	"transcription initiation from bacterial-type RNA polymerase promoter"
"GO:0043175"	"RNA polymerase core enzyme binding"
"GO:0016138"	"glycoside biosynthetic process"
"GO:0043413"	"macromolecule glycosylation"
"GO:0009101"	"glycoprotein biosynthetic process"
"GO:0008484"	"sulfuric ester hydrolase activity"
"GO:0045148"	"tripeptide aminopeptidase activity"
"GO:0004127"	"cytidylate kinase activity"
"GO:0004592"	"pantoate-beta-alanine ligase activity"
"GO:0033317"	"pantothenate biosynthetic process from valine"
"GO:0002183"	"cytoplasmic translational initiation"
"GO:0001731"	"formation of translation preinitiation complex"
"GO:1990856"	"methionyl-initiator methionine tRNA binding"
"GO:0006446"	"regulation of translational initiation"
"GO:0070992"	"translation initiation complex"
"GO:0032988"	"ribonucleoprotein complex disassembly"
"GO:1901195"	"positive regulation of formation of translation preinitiation complex"
"GO:2000765"	"regulation of cytoplasmic translation"
"GO:1904690"	"positive regulation of cytoplasmic translational initiation"
"GO:1904688"	"regulation of cytoplasmic translational initiation"
"GO:1901193"	"regulation of formation of translation preinitiation complex"
"GO:0031334"	"positive regulation of protein complex assembly"
"GO:0000900"	"translation repressor activity, mRNA regulatory element binding"
"GO:0003855"	"3-dehydroquinate dehydratase activity"
"GO:0004107"	"chorismate synthase activity"
"GO:0031154"	"culmination involved in sorocarp development"
"GO:0044117"	"growth of symbiont in host"
"GO:0044110"	"growth involved in symbiotic interaction"
"GO:0034031"	"ribonucleoside bisphosphate catabolic process"
"GO:0030515"	"snoRNA binding"
"GO:0004575"	"sucrose alpha-glucosidase activity"
"GO:0043896"	"glucan 1,6-alpha-glucosidase activity"
"GO:0047994"	"hydroxymethylglutaryl-CoA hydrolase activity"
"GO:0005048"	"signal sequence binding"
"GO:0016842"	"amidine-lyase activity"
"GO:0004018"	"N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity"
"GO:0004470"	"malic enzyme activity"
"GO:0008637"	"apoptotic mitochondrial changes"
"GO:0002824"	"positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains"
"GO:0006149"	"deoxyinosine catabolic process"
"GO:0031341"	"regulation of cell killing"
"GO:0031968"	"organelle outer membrane"
"GO:0009932"	"cell tip growth"
"GO:0007064"	"mitotic sister chromatid cohesion"
"GO:0061733"	"peptide-lysine-N-acetyltransferase activity"
"GO:0034212"	"peptide N-acetyltransferase activity"
"GO:0047257"	"diglucosyl diacylglycerol synthase activity"
"GO:0004016"	"adenylate cyclase activity"
"GO:0043631"	"RNA polyadenylation"
"GO:2000678"	"negative regulation of transcription regulatory region DNA binding"
"GO:0061984"	"catabolite repression"
"GO:0009224"	"CMP biosynthetic process"
"GO:0046035"	"CMP metabolic process"
"GO:0043771"	"cytidine kinase activity"
"GO:1903319"	"positive regulation of protein maturation"
"GO:0051919"	"positive regulation of fibrinolysis"
"GO:0003920"	"GMP reductase activity"
"GO:0030195"	"negative regulation of blood coagulation"
"GO:0030162"	"regulation of proteolysis"
"GO:0089718"	"amino acid import across plasma membrane"
"GO:0016075"	"rRNA catabolic process"
"GO:0097293"	"XMP biosynthetic process"
"GO:0006546"	"glycine catabolic process"
"GO:0042906"	"xanthine transport"
"GO:0015143"	"urate transmembrane transporter activity"
"GO:1901702"	"salt transmembrane transporter activity"
"GO:0050518"	"2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity"
"GO:0052906"	"tRNA (guanine(37)-N(1))-methyltransferase activity"
"GO:0001505"	"regulation of neurotransmitter levels"
"GO:0070037"	"rRNA (pseudouridine) methyltransferase activity"
"GO:0061783"	"peptidoglycan muralytic activity"
"GO:0015232"	"heme transporter activity"
"GO:0004802"	"transketolase activity"
"GO:0052928"	"CTP:3'-cytidine-tRNA cytidylyltransferase activity"
"GO:0042245"	"RNA repair"
"GO:0004652"	"polynucleotide adenylyltransferase activity"
"GO:0006665"	"sphingolipid metabolic process"
"GO:0015155"	"lactose transmembrane transporter activity"
"GO:0004496"	"mevalonate kinase activity"
"GO:0033655"	"host cell cytoplasm part"
"GO:0033648"	"host intracellular membrane-bounded organelle"
"GO:0033647"	"host intracellular organelle"
"GO:0030430"	"host cell cytoplasm"
"GO:0015977"	"carbon fixation"
"GO:0010269"	"response to selenium ion"
"GO:0018282"	"metal incorporation into metallo-sulfur cluster"
"GO:0009000"	"selenocysteine lyase activity"
"GO:0048316"	"seed development"
"GO:0006273"	"lagging strand elongation"
"GO:0008962"	"phosphatidylglycerophosphatase activity"
"GO:0032297"	"negative regulation of DNA-dependent DNA replication initiation"
"GO:0045290"	"D-arabinose 1-dehydrogenase [NAD(P)+] activity"
"GO:0019747"	"regulation of isoprenoid metabolic process"
"GO:0050109"	"morphine 6-dehydrogenase activity"
"GO:0046073"	"dTMP metabolic process"
"GO:0048024"	"regulation of mRNA splicing, via spliceosome"
"GO:0031156"	"regulation of sorocarp development"
"GO:0000375"	"RNA splicing, via transesterification reactions"
"GO:0006558"	"L-phenylalanine metabolic process"
"GO:0006559"	"L-phenylalanine catabolic process"
"GO:0097256"	"phenyllactate dehydrogenase activity"
"GO:1905368"	"peptidase complex"
"GO:0050380"	"undecaprenyl-diphosphatase activity"
"GO:0031333"	"negative regulation of protein complex assembly"
"GO:2000185"	"regulation of phosphate transmembrane transport"
"GO:0072505"	"divalent inorganic anion homeostasis"
"GO:0042431"	"indole metabolic process"
"GO:0032026"	"response to magnesium ion"
"GO:0005902"	"microvillus"
"GO:0010288"	"response to lead ion"
"GO:0072506"	"trivalent inorganic anion homeostasis"
"GO:0030643"	"cellular phosphate ion homeostasis"
"GO:0046689"	"response to mercury ion"
"GO:0042391"	"regulation of membrane potential"
"GO:0005819"	"spindle"
"GO:0001822"	"kidney development"
"GO:0009750"	"response to fructose"
"GO:0071242"	"cellular response to ammonium ion"
"GO:0043627"	"response to estrogen"
"GO:0055081"	"anion homeostasis"
"GO:0015321"	"sodium-dependent phosphate transmembrane transporter activity"
"GO:0071312"	"cellular response to alkaloid"
"GO:0034764"	"positive regulation of transmembrane transport"
"GO:1903793"	"positive regulation of anion transport"
"GO:0031253"	"cell projection membrane"
"GO:0035864"	"response to potassium ion"
"GO:0030494"	"bacteriochlorophyll biosynthetic process"
"GO:0004564"	"beta-fructofuranosidase activity"
"GO:0004139"	"deoxyribose-phosphate aldolase activity"
"GO:0089705"	"protein localization to outer membrane"
"GO:0044872"	"lipoprotein localization"
"GO:0009154"	"purine ribonucleotide catabolic process"
"GO:0019810"	"putrescine binding"
"GO:0070405"	"ammonium ion binding"
"GO:0015212"	"cytidine transmembrane transporter activity"
"GO:0004485"	"methylcrotonoyl-CoA carboxylase activity"
"GO:0002460"	"adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains"
"GO:0032943"	"mononuclear cell proliferation"
"GO:0045055"	"regulated exocytosis"
"GO:0097190"	"apoptotic signaling pathway"
"GO:0046102"	"inosine metabolic process"
"GO:0070637"	"pyridine nucleoside metabolic process"
"GO:0019358"	"nicotinate nucleotide salvage"
"GO:0008816"	"citryl-CoA lyase activity"
"GO:0008815"	"citrate (pro-3S)-lyase activity"
"GO:0043312"	"neutrophil degranulation"
"GO:0007159"	"leukocyte cell-cell adhesion"
"GO:0050663"	"cytokine secretion"
"GO:0001912"	"positive regulation of leukocyte mediated cytotoxicity"
"GO:0001816"	"cytokine production"
"GO:0050670"	"regulation of lymphocyte proliferation"
"GO:1903227"	"xanthosine metabolic process"
"GO:0070635"	"nicotinamide riboside hydrolase activity"
"GO:0042129"	"regulation of T cell proliferation"
"GO:0050864"	"regulation of B cell activation"
"GO:0001909"	"leukocyte mediated cytotoxicity"
"GO:0008617"	"guanosine metabolic process"
"GO:0002449"	"lymphocyte mediated immunity"
"GO:0042453"	"deoxyguanosine metabolic process"
"GO:0001910"	"regulation of leukocyte mediated cytotoxicity"
"GO:0002705"	"positive regulation of leukocyte mediated immunity"
"GO:0046638"	"positive regulation of alpha-beta T cell differentiation"
"GO:0002708"	"positive regulation of lymphocyte mediated immunity"
"GO:0019357"	"nicotinate nucleotide biosynthetic process"
"GO:0008630"	"intrinsic apoptotic signaling pathway in response to DNA damage"
"GO:0051251"	"positive regulation of lymphocyte activation"
"GO:0047724"	"inosine nucleosidase activity"
"GO:0030183"	"B cell differentiation"
"GO:0002250"	"adaptive immune response"
"GO:0008771"	"[citrate (pro-3S)-lyase] ligase activity"
"GO:0016877"	"ligase activity, forming carbon-sulfur bonds"
"GO:0030497"	"fatty acid elongation"
"GO:0046396"	"D-galacturonate metabolic process"
"GO:0042840"	"D-glucuronate catabolic process"
"GO:0019698"	"D-galacturonate catabolic process"
"GO:0036298"	"recombinational interstrand cross-link repair"
"GO:0004750"	"ribulose-phosphate 3-epimerase activity"
"GO:0042651"	"thylakoid membrane"
"GO:0009078"	"pyruvate family amino acid metabolic process"
"GO:0004021"	"L-alanine:2-oxoglutarate aminotransferase activity"
"GO:0008801"	"beta-phosphoglucomutase activity"
"GO:0047937"	"glucose-1-phosphate phosphodismutase activity"
"GO:0052693"	"epoxyqueuosine reductase activity"
"GO:0001000"	"bacterial-type RNA polymerase core enzyme binding"
"GO:0102571"	"[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine/L-threonine O-N-acetyl-alpha-D-glucosaminase activity"
"GO:0060187"	"cell pole"
"GO:0048476"	"Holliday junction resolvase complex"
"GO:0009443"	"pyridoxal 5'-phosphate salvage"
"GO:0042816"	"vitamin B6 metabolic process"
"GO:0004329"	"formate-tetrahydrofolate ligase activity"
"GO:0043772"	"acyl-phosphate glycerol-3-phosphate acyltransferase activity"
"GO:0008176"	"tRNA (guanine-N7-)-methyltransferase activity"
"GO:0034708"	"methyltransferase complex"
"GO:0106004"	"tRNA (guanine-N7)-methylation"
"GO:0006437"	"tyrosyl-tRNA aminoacylation"
"GO:0035635"	"entry of bacterium into host cell"
"GO:0019758"	"glycosinolate biosynthetic process"
"GO:0019760"	"glucosinolate metabolic process"
"GO:0019761"	"glucosinolate biosynthetic process"
"GO:0033506"	"glucosinolate biosynthetic process from homomethionine"
"GO:0033321"	"homomethionine metabolic process"
"GO:0009107"	"lipoate biosynthetic process"
"GO:1903716"	"guanine transmembrane transport"
"GO:0015207"	"adenine transmembrane transporter activity"
"GO:0015853"	"adenine transport"
"GO:0015854"	"guanine transport"
"GO:0015761"	"mannose transmembrane transport"
"GO:0022870"	"protein-N(PI)-phosphohistidine-mannose phosphotransferase system transporter activity"
"GO:0008645"	"hexose transmembrane transport"
"GO:0015145"	"monosaccharide transmembrane transporter activity"
"GO:0046323"	"glucose import"
"GO:0098704"	"carbohydrate import across plasma membrane"
"GO:0052381"	"tRNA dimethylallyltransferase activity"
"GO:0035870"	"dITP diphosphatase activity"
"GO:0016197"	"endosomal transport"
"GO:0043097"	"pyrimidine nucleoside salvage"
"GO:0005346"	"purine ribonucleotide transmembrane transporter activity"
"GO:0046135"	"pyrimidine nucleoside catabolic process"
"GO:0046167"	"glycerol-3-phosphate biosynthetic process"
"GO:0045230"	"capsule organization"
"GO:0009083"	"branched-chain amino acid catabolic process"
"GO:2001023"	"regulation of response to drug"
"GO:2000144"	"positive regulation of DNA-templated transcription, initiation"
"GO:0070400"	"teichoic acid D-alanylation"
"GO:0047451"	"3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity"
"GO:0008693"	"3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase activity"
"GO:0046618"	"drug export"
"GO:0019171"	"3-hydroxyacyl-[acyl-carrier-protein] dehydratase activity"
"GO:0009246"	"enterobacterial common antigen biosynthetic process"
"GO:0019300"	"rhamnose biosynthetic process"
"GO:0033817"	"beta-ketoacyl-acyl-carrier-protein synthase II activity"
"GO:0009631"	"cold acclimation"
"GO:0008888"	"glycerol dehydrogenase [NAD+] activity"
"GO:0046820"	"4-amino-4-deoxychorismate synthase activity"
"GO:0009243"	"O antigen biosynthetic process"
"GO:0008830"	"dTDP-4-dehydrorhamnose 3,5-epimerase activity"
"GO:0060348"	"bone development"
"GO:0052745"	"inositol phosphate phosphatase activity"
"GO:0046855"	"inositol phosphate dephosphorylation"
"GO:0004534"	"5'-3' exoribonuclease activity"
"GO:0006986"	"response to unfolded protein"
"GO:0004998"	"transferrin receptor activity"
"GO:0004778"	"succinyl-CoA hydrolase activity"
"GO:0001895"	"retina homeostasis"
"GO:0015864"	"pyrimidine nucleoside transport"
"GO:0004850"	"uridine phosphorylase activity"
"GO:0015655"	"alanine:sodium symporter activity"
"GO:0006218"	"uridine catabolic process"
"GO:0070084"	"protein initiator methionine removal"
"GO:0016615"	"malate dehydrogenase activity"
"GO:0061371"	"determination of heart left/right asymmetry"
"GO:0008814"	"citrate CoA-transferase activity"
"GO:0009346"	"citrate lyase complex"
"GO:0014912"	"negative regulation of smooth muscle cell migration"
"GO:2000146"	"negative regulation of cell motility"
"GO:1902808"	"positive regulation of cell cycle G1/S phase transition"
"GO:0070548"	"L-glutamine aminotransferase activity"
"GO:0002218"	"activation of innate immune response"
"GO:0046144"	"D-alanine family amino acid metabolic process"
"GO:0001738"	"morphogenesis of a polarized epithelium"
"GO:0009886"	"post-embryonic animal morphogenesis"
"GO:0004067"	"asparaginase activity"
"GO:0043570"	"maintenance of DNA repeat elements"
"GO:0043846"	"DNA polymerase III, clamp loader complex"
"GO:0044211"	"CTP salvage"
"GO:1902603"	"carnitine transmembrane transport"
"GO:0006228"	"UTP biosynthetic process"
"GO:0008897"	"holo-[acyl-carrier-protein] synthase activity"
"GO:0005960"	"glycine cleavage complex"
"GO:0015578"	"mannose transmembrane transporter activity"
"GO:0070206"	"protein trimerization"
"GO:0101030"	"tRNA-guanine transglycosylation"
"GO:0000715"	"nucleotide-excision repair, DNA damage recognition"
"GO:0006283"	"transcription-coupled nucleotide-excision repair"
"GO:0001098"	"basal transcription machinery binding"
"GO:0070038"	"rRNA (pseudouridine-N3-)-methyltransferase activity"
"GO:0042136"	"neurotransmitter biosynthetic process"
"GO:0048029"	"monosaccharide binding"
"GO:0008961"	"phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity"
"GO:0000781"	"chromosome, telomeric region"
"GO:0009194"	"pyrimidine ribonucleoside diphosphate biosynthetic process"
"GO:0009193"	"pyrimidine ribonucleoside diphosphate metabolic process"
"GO:0043213"	"bacteriocin transport"
"GO:0019564"	"aerobic glycerol catabolic process"
"GO:0050151"	"oleate hydratase activity"
"GO:1903312"	"negative regulation of mRNA metabolic process"
"GO:0043583"	"ear development"
"GO:0030282"	"bone mineralization"
"GO:0004156"	"dihydropteroate synthase activity"
"GO:0004150"	"dihydroneopterin aldolase activity"
"GO:0016794"	"diphosphoric monoester hydrolase activity"
"GO:0019478"	"D-amino acid catabolic process"
"GO:0042158"	"lipoprotein biosynthetic process"
"GO:0016692"	"NADH peroxidase activity"
"GO:0004574"	"oligo-1,6-glucosidase activity"
"GO:0046356"	"acetyl-CoA catabolic process"
"GO:0050873"	"brown fat cell differentiation"
"GO:0034034"	"purine nucleoside bisphosphate catabolic process"
"GO:0015821"	"methionine transport"
"GO:0015577"	"galactitol transmembrane transporter activity"
"GO:0015796"	"galactitol transport"
"GO:0046108"	"uridine metabolic process"
"GO:0022409"	"positive regulation of cell-cell adhesion"
"GO:0046121"	"deoxyribonucleoside catabolic process"
"GO:0001914"	"regulation of T cell mediated cytotoxicity"
"GO:0046124"	"purine deoxyribonucleoside catabolic process"
"GO:0016920"	"pyroglutamyl-peptidase activity"
"GO:0008875"	"gluconate dehydrogenase activity"
"GO:0019277"	"UDP-N-acetylgalactosamine biosynthetic process"
"GO:0019276"	"UDP-N-acetylgalactosamine metabolic process"
"GO:0008963"	"phospho-N-acetylmuramoyl-pentapeptide-transferase activity"
"GO:0003922"	"GMP synthase (glutamine-hydrolyzing) activity"
"GO:0006435"	"threonyl-tRNA aminoacylation"
"GO:0004829"	"threonine-tRNA ligase activity"
"GO:0006517"	"protein deglycosylation"
"GO:0010959"	"regulation of metal ion transport"
"GO:0030337"	"DNA polymerase processivity factor activity"
"GO:0033745"	"L-methionine-(R)-S-oxide reductase activity"
"GO:0046036"	"CTP metabolic process"
"GO:0003996"	"acyl-CoA ligase activity"
"GO:1990817"	"RNA adenylyltransferase activity"
"GO:0009637"	"response to blue light"
"GO:0009639"	"response to red or far red light"
"GO:0019197"	"phosphoenolpyruvate-dependent sugar phosphotransferase complex"
"GO:0042135"	"neurotransmitter catabolic process"
"GO:0046125"	"pyrimidine deoxyribonucleoside metabolic process"
"GO:0046104"	"thymidine metabolic process"
"GO:0071586"	"CAAX-box protein processing"
"GO:0009008"	"DNA-methyltransferase activity"
"GO:0102559"	"protein-(glutamine-N5) methyltransferase activity"
"GO:0004324"	"ferredoxin-NADP+ reductase activity"
"GO:0008361"	"regulation of cell size"
"GO:0009992"	"cellular water homeostasis"
"GO:0003896"	"DNA primase activity"
"GO:0005363"	"maltose transmembrane transporter activity"
"GO:0042157"	"lipoprotein metabolic process"
"GO:1901618"	"organic hydroxy compound transmembrane transporter activity"
"GO:0006857"	"oligopeptide transport"
"GO:0071451"	"cellular response to superoxide"
"GO:0016411"	"acylglycerol O-acyltransferase activity"
"GO:0046473"	"phosphatidic acid metabolic process"
"GO:0046834"	"lipid phosphorylation"
"GO:0140053"	"mitochondrial gene expression"
"GO:0071805"	"potassium ion transmembrane transport"
"GO:0006101"	"citrate metabolic process"
"GO:0002184"	"cytoplasmic translational termination"
"GO:0018283"	"iron incorporation into metallo-sulfur cluster"
"GO:0050928"	"negative regulation of positive chemotaxis"
"GO:0060326"	"cell chemotaxis"
"GO:0050920"	"regulation of chemotaxis"
"GO:0004523"	"RNA-DNA hybrid ribonuclease activity"
"GO:0032107"	"regulation of response to nutrient levels"
"GO:0019177"	"dihydroneopterin triphosphate pyrophosphohydrolase activity"
"GO:1902222"	"erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process"
"GO:0000502"	"proteasome complex"
"GO:0009376"	"HslUV protease complex"
"GO:0030164"	"protein denaturation"
"GO:0051129"	"negative regulation of cellular component organization"
"GO:0031597"	"cytosolic proteasome complex"
"GO:0000309"	"nicotinamide-nucleotide adenylyltransferase activity"
"GO:0004515"	"nicotinate-nucleotide adenylyltransferase activity"
"GO:0004365"	"glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity"
"GO:0008831"	"dTDP-4-dehydrorhamnose reductase activity"
"GO:2001070"	"starch binding"
"GO:0043895"	"cyclomaltodextrin glucanotransferase activity"
"GO:2000377"	"regulation of reactive oxygen species metabolic process"
"GO:0022404"	"molting cycle process"
"GO:0005337"	"nucleoside transmembrane transporter activity"
"GO:0030613"	"oxidoreductase activity, acting on phosphorus or arsenic in donors"
"GO:0002456"	"T cell mediated immunity"
"GO:0046634"	"regulation of alpha-beta T cell activation"
"GO:0031343"	"positive regulation of cell killing"
"GO:0032946"	"positive regulation of mononuclear cell proliferation"
"GO:1903708"	"positive regulation of hemopoiesis"
"GO:0070665"	"positive regulation of leukocyte proliferation"
"GO:0045619"	"regulation of lymphocyte differentiation"
"GO:0005283"	"amino acid:sodium symporter activity"
"GO:0006141"	"regulation of purine nucleobase metabolic process"
"GO:2000371"	"regulation of DNA topoisomerase (ATP-hydrolyzing) activity"
"GO:0019932"	"second-messenger-mediated signaling"
"GO:0031279"	"regulation of cyclase activity"
"GO:0045761"	"regulation of adenylate cyclase activity"
"GO:0051349"	"positive regulation of lyase activity"
"GO:0008673"	"2-dehydro-3-deoxygluconokinase activity"
"GO:0043693"	"monoterpene biosynthetic process"
"GO:0043692"	"monoterpene metabolic process"
"GO:0090066"	"regulation of anatomical structure size"
"GO:0032535"	"regulation of cellular component size"
"GO:0018271"	"biotin-protein ligase activity"
"GO:1902555"	"endoribonuclease complex"
"GO:0044717"	"8-hydroxy-dADP phosphatase activity"
"GO:0008184"	"glycogen phosphorylase activity"
"GO:0070266"	"necroptotic process"
"GO:0005940"	"septin ring"
"GO:0072586"	"DNA topoisomerase (ATP-hydrolyzing) regulator activity"
"GO:0008657"	"DNA topoisomerase (ATP-hydrolyzing) inhibitor activity"
"GO:2000372"	"negative regulation of DNA topoisomerase (ATP-hydrolyzing) activity"
"GO:0043722"	"4-hydroxyphenylacetate decarboxylase activity"
"GO:0008881"	"glutamate racemase activity"
"GO:0004632"	"phosphopantothenate--cysteine ligase activity"
"GO:0042538"	"hyperosmotic salinity response"
"GO:0043484"	"regulation of RNA splicing"
"GO:0071281"	"cellular response to iron ion"
"GO:0005681"	"spliceosomal complex"
"GO:0006884"	"cell volume homeostasis"
"GO:0008381"	"mechanosensitive ion channel activity"
"GO:0019003"	"GDP binding"
"GO:0016744"	"transferase activity, transferring aldehyde or ketonic groups"
"GO:0004556"	"alpha-amylase activity"
"GO:0046374"	"teichoic acid metabolic process"
"GO:0036370"	"D-alanyl carrier activity"
"GO:0006570"	"tyrosine metabolic process"
"GO:0006571"	"tyrosine biosynthetic process"
"GO:0009094"	"L-phenylalanine biosynthetic process"
"GO:0030894"	"replisome"
"GO:0047473"	"D-alanine [D-alanyl carrier protein] ligase activity"
"GO:0006654"	"phosphatidic acid biosynthetic process"
"GO:0047066"	"phospholipid-hydroperoxide glutathione peroxidase activity"
"GO:0004602"	"glutathione peroxidase activity"
"GO:0044033"	"multi-organism metabolic process"
"GO:0035897"	"proteolysis in other organism"
"GO:0061613"	"glycolytic process from glycerol"
"GO:0043916"	"DNA-7-methylguanine glycosylase activity"
"GO:0052821"	"DNA-7-methyladenine glycosylase activity"
"GO:0008725"	"DNA-3-methyladenine glycosylase activity"
"GO:0052822"	"DNA-3-methylguanine glycosylase activity"
"GO:0046107"	"uracil biosynthetic process"
"GO:0017186"	"peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase"
"GO:0016603"	"glutaminyl-peptide cyclotransferase activity"
"GO:0009699"	"phenylpropanoid biosynthetic process"
"GO:0035094"	"response to nicotine"
"GO:0050072"	"m7G(5')pppN diphosphatase activity"
"GO:0046341"	"CDP-diacylglycerol metabolic process"
"GO:0102499"	"SHG alpha-glucan phosphorylase activity"
"GO:0044772"	"mitotic cell cycle phase transition"
"GO:0008309"	"double-stranded DNA exodeoxyribonuclease activity"
"GO:0044843"	"cell cycle G1/S phase transition"
"GO:0035295"	"tube development"
"GO:0060047"	"heart contraction"
"GO:0004528"	"phosphodiesterase I activity"
"GO:0047400"	"phosphonoacetate hydrolase activity"
"GO:0008821"	"crossover junction endodeoxyribonuclease activity"
"GO:0006112"	"energy reserve metabolic process"
"GO:0010259"	"multicellular organism aging"
"GO:0032103"	"positive regulation of response to external stimulus"
"GO:0050665"	"hydrogen peroxide biosynthetic process"
"GO:0006171"	"cAMP biosynthetic process"
"GO:0045762"	"positive regulation of adenylate cyclase activity"
"GO:0031281"	"positive regulation of cyclase activity"
"GO:0051339"	"regulation of lyase activity"
"GO:0015225"	"biotin transmembrane transporter activity"
"GO:0031331"	"positive regulation of cellular catabolic process"
"GO:0070873"	"regulation of glycogen metabolic process"
"GO:0017053"	"transcriptional repressor complex"
"GO:0001108"	"bacterial-type RNA polymerase holo enzyme binding"
"GO:0005655"	"nucleolar ribonuclease P complex"
"GO:0047713"	"galactitol 2-dehydrogenase activity"
"GO:0051806"	"entry into cell of other organism involved in symbiotic interaction"
"GO:0001933"	"negative regulation of protein phosphorylation"
"GO:0042326"	"negative regulation of phosphorylation"
"GO:0045862"	"positive regulation of proteolysis"
"GO:0043467"	"regulation of generation of precursor metabolites and energy"
"GO:0032881"	"regulation of polysaccharide metabolic process"
"GO:0044247"	"cellular polysaccharide catabolic process"
"GO:0016208"	"AMP binding"
"GO:0019509"	"L-methionine salvage from methylthioadenosine"
"GO:0005938"	"cell cortex"
"GO:1902410"	"mitotic cytokinetic process"
"GO:0004797"	"thymidine kinase activity"
"GO:0015878"	"biotin transport"
"GO:0018364"	"peptidyl-glutamine methylation"
"GO:0008960"	"phosphatidylglycerol-membrane-oligosaccharide glycerophosphotransferase activity"
"GO:0008972"	"phosphomethylpyrimidine kinase activity"
"GO:0048771"	"tissue remodeling"
"GO:0070098"	"chemokine-mediated signaling pathway"
"GO:0042395"	"ecdysis, collagen and cuticulin-based cuticle"
"GO:1902532"	"negative regulation of intracellular signal transduction"
"GO:0071617"	"lysophospholipid acyltransferase activity"
"GO:0030908"	"protein splicing"
"GO:0061687"	"detoxification of inorganic compound"
"GO:0015079"	"potassium ion transmembrane transporter activity"
"GO:0009279"	"cell outer membrane"
"GO:0070981"	"L-asparagine biosynthetic process"
"GO:0070982"	"L-asparagine metabolic process"
"GO:0051992"	"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase activity"
"GO:0019546"	"arginine deiminase pathway"
"GO:0016730"	"oxidoreductase activity, acting on iron-sulfur proteins as donors"
"GO:0019901"	"protein kinase binding"
"GO:0015499"	"formate transmembrane transporter activity"
"GO:0102167"	"[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine O-N-acetyl-alpha-D-glucosaminase activity"
"GO:1990195"	"macrolide transmembrane transporter complex"
"GO:0071804"	"cellular potassium ion transport"
"GO:0004161"	"dimethylallyltranstransferase activity"
"GO:1903510"	"mucopolysaccharide metabolic process"
"GO:0085029"	"extracellular matrix assembly"
"GO:0004765"	"shikimate kinase activity"
"GO:0050501"	"hyaluronan synthase activity"
"GO:0042303"	"molting cycle"
"GO:0042435"	"indole-containing compound biosynthetic process"
"GO:0043865"	"methionine transmembrane transporter activity"
"GO:0015191"	"L-methionine transmembrane transporter activity"
"GO:0035551"	"protein initiator methionine removal involved in protein maturation"
"GO:0016705"	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"
"GO:0007585"	"respiratory gaseous exchange"
"GO:0004343"	"glucosamine 6-phosphate N-acetyltransferase activity"
"GO:0004311"	"farnesyltranstransferase activity"
"GO:0052757"	"chondroitin hydrolase activity"
"GO:0016889"	"endodeoxyribonuclease activity, producing 3'-phosphomonoesters"
"GO:0004622"	"lysophospholipase activity"
"GO:0030696"	"tRNA (m5U54) methyltransferase activity"
"GO:0004124"	"cysteine synthase activity"
"GO:0000377"	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"
"GO:0048025"	"negative regulation of mRNA splicing, via spliceosome"
"GO:0031248"	"protein acetyltransferase complex"
"GO:0034754"	"cellular hormone metabolic process"
"GO:2000767"	"positive regulation of cytoplasmic translation"
